url_detalle,cargo_especifico,empresa_nombre,ubicacion_provincia,salario_mensual_base,experiencia_requerida,menciones_tecnologia,tipo_contrato,jornada,educacion_minima,modalidad
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-importante-importador-de-acero-inoxidable-en-lima-8FA7E9C6A4DBB1B361373E686DCF3405,Asesor Comercial,DISCOVERY INOX S.A.C.,"Lima, Lima",,2.0,3,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-sector-salud-en-miraflores-6DCED46CEC068AE061373E686DCF3405,asesor de ventas,DA VINCCI MEDICOS SAC,"Miraflores, Lima",,1.0,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-negocio-para-creditos-en-huachipa-con-experiencia-planilla-completa-descansa-domingos-en-lurigancho-4358AA1E365963BD61373E686DCF3405,Asesor de Negocio para Créditos en Huachipa // con Experiencia,"4,4CAJA TRUJILLO","Lurigancho, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-y-estudia-lunes-a-viernes-asesor-portabilidad-42h-semanales-cs-planilla-completa-altas-comisiones-en-santa-anita-A3C3EF15781FF4BE61373E686DCF3405,Trabaja y estudia/ Lunes a viernes /asesor portabilidad / 42h semanales/ c/s,"4,3Atento Perú","Santa Anita, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-negocio-para-creditos-en-ate-con-experiencia-planilla-completa-descansa-domingos-en-ate-C917C7664D1BE1D461373E686DCF3405,Asesor de Negocio para Créditos en Ate // con Experiencia,"4,4CAJA TRUJILLO","Ate, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-multifuncional-de-camacho-rosatel-en-surco-5921F77C79CAEEC461373E686DCF3405,Asesor de Ventas Multifuncional de  Camacho,Grupo Grameco,"Surco, Lima",1130.0,,3,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-asesor-de-atencion-al-cliente-para-modulo-lunes-a-sabado-trabajo-en-planilla-en-san-miguel-4DFB24DF3E1B9A0F61373E686DCF3405,Urgente! Asesor de Atención al Cliente para Módulo/ Lunes a Sábado/ Trabajo en planilla,"4,3Corporación Educativa Pamer","San Miguel, Lima",1200.0,2.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-negocio-para-creditos-en-huaycan-con-experiencia-planilla-completa-descansa-domingos-en-ate-E8F5C566CCC0A7A961373E686DCF3405,Asesor de Negocio para Créditos en Huaycán // con Experiencia,"4,4CAJA TRUJILLO","Ate, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-negocio-para-creditos-en-miraflores-con-experiencia-planilla-completa-descansa-domingos-en-miraflores-93170D3CA8BEE20E61373E686DCF3405,Asesor de Negocio para Créditos en Miraflores // con Experiencia,"4,4CAJA TRUJILLO","Miraflores, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-negocio-para-creditos-para-chilca-planilla-completa-descansa-domingos-en-chilca-48BD1911D678D0D161373E686DCF3405,Asesor de Negocio para Créditos para Chilca,"4,4CAJA TRUJILLO","Chilca, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-falabella-asesor-integral-full-time-y-part-time-la-molina-express-en-la-molina-40EB9A6942DB31DA61373E686DCF3405,Falabella/ Asesor Integral Full Time y Part Time/ La Molina Express,FALABELLA CORPORATIVO PERÚ,"La Molina, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivo-comercial-clinicas-auna-hibrido-planilla-completa-comisiones-tarjeta-de-alimentos-asesor-comercial-ejecutivo-de-ventas-planilla-completa-en-auna-en-lima-25EB2E8392B4BD1061373E686DCF3405,Ejecutivo Comercial Clínicas AUNA (Híbrido) / Planilla completa + Comisiones + Tarjeta de alimentos,"4,4Grupo AUNA","Lima, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-cobranza-telefonica-turno-tarde-turno-tarde-en-lima-BF7F3700170B389861373E686DCF3405,Asesor de cobranza telefonica Turno Tarde,"4,3Santander Consumer Bank S.A.","Lima, Lima",1025.0,1.0,3,Contrato por Necesidades del Mercado,Parcial,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cassinelli-san-juan-de-miraflores-asesor-credicalidda-con-exp-en-ventas-yo-atencion-al-cliente-experiencia-en-materiales-yo-acabados-de-construccion-en-san-juan-de-miraflores-A2ED010E2EC9B5F061373E686DCF3405,¡Cassinelli San Juan de Miraflores! Asesor Credicálidda / con exp. en ventas y/o atención al cliente,"4,3Salesland Pacífico","San Juan De Miraflores, Lima",,1.0,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gana-mas-de-1600-asesor-de-seguros-financiero-diners-club-con-experiencia-sueldo-fijo-comisiones-muchos-bonos-planilla-pyme-lince-en-lima-85A2AF8E793F32B661373E686DCF3405,Gana mas de 1600!! Asesor de Seguros Financiero Diners Club / Con Experiencia,Eurofirms Perú,"Lima, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-a-de-ventas-impulsadora-para-marca-de-lenceria-leonisa-por-campana-salario-s-1130-comisiones-de-s550-planilla-completa-eps-en-san-isidro-4904FB29A1CD6F9861373E686DCF3405,Asesor (a) de ventas / Impulsadora para marca de lencería Leonisa por Campaña,"4,6Total Talent Human Resources","San Isidro, Lima",1130.0,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-a de-ventas atencion al cliente retail -santa-anita-planilla-general-bono-movilidad-comisiones-ingreso-inmediato-en-santa-anita-02EA0EE860B7DAF561373E686DCF3405,Asesor (a) de ventas/ Atención al cliente Retail / Santa Anita,"4,6Total Talent Human Resources","Santa Anita, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventasa impulsador atencion al cliente retail -zona-sur-planilla-general-bono-movilidad-comisiones-ingreso-inmediato-en-lurin-A8A9A3B87044A9E361373E686DCF3405,Asesor de ventas(a)/ Impulsador/ Atención al cliente Retail / Zona sur,"4,6Total Talent Human Resources","Lurin, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sin-ojt-ingreso-directo-asesor-de-ventas-claro-chile-estudia-y-trabaja-planilla-completa-altas-comisiones-en-santa-anita-9074F7C6F25E8BC761373E686DCF3405,Sin ojt/ ingreso directo / asesor de ventas / claro chile estudia y trabaja,"4,3Atento Perú","Santa Anita, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-contabilidad-disponibilidad-inmediata-en-san-isidro-86429F8B492235B561373E686DCF3405,asistente contabilidad,ACCOUNTANT SERVICE,"San Isidro, Lima",,1.0,3,Contrato a Plazo Indeterminado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-6-horas-diarias-descansa-los-domingos-call-venter-asesor-de-ventas-presencial-sueldo-fijo-bono-asistencia-comisiones-ilimitadas-en-lima-225E76CD1903A5F961373E686DCF3405,Trabaja 6 horas diarias / Descansa los domingos/ Call Venter/ Asesor de ventas,"4,3Salesland Pacífico","Lima, Lima",,,4,Por horas,,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-tecnico-comercial-surco-en-lima-E41453A63BDFB6D961373E686DCF3405,Asesor Técnico Comercial (Surco),"4,3Manpower","Lima, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-cobranzas-castigo-call-center-bancos-san-isidro-canaval-y-moreyra-en-san-isidro-C9A0A69858BD3BD561373E686DCF3405,Asesor de Cobranzas Castigo call center Bancos,Martec Estrategia y Soluciones,"San Isidro, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-boutique-asesor-comercial-decoracion-muebles-en-magdalena-del-mar-FD43D05B4A80C35861373E686DCF3405,vendedor boutique,SG PAZART E.I.R.L.,"Magdalena Del Mar, Lima",1500.0,1.0,4,Contrato a Plazo Indeterminado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-atencion-al-cliente-no-call-center-administrativo-comercial-trabajo-de-l-v-horario-oficina-en-lima-DD7DD5C32301986161373E686DCF3405,"Asesor comercial, Atencion al cliente (No call center), Administrativo comercial",Equipos Proin S.A.C,"Lima, Lima",1300.0,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-buscamos-asesor-de-ventas-productos-diners--capacitacion-de-3-dias-presencial-lince-planilla-completa-en-lince-A4CF9FF8E7672C3761373E686DCF3405,Buscamos Asesor de ventas Productos Diners  / Capacitación de 3 días,Eurofirms Perú,"Lince, Lima",1130.0,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-venta-de-seguros-bbva-capa-corta-y-pagada-sabado-hasta-1pm-descanso-fijo-domingo-linea-de-carrera-en-ate-2CF20473E019C5FD61373E686DCF3405,asesor venta de seguros BBVA /capa corta y pagada / sabado hasta 1pm,"4,3Atento Perú","Ate, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-de-atencion-al-cliente-medio-turno-en-ate-CA79E9372760DE7961373E686DCF3405,asesor/a de atención al cliente,LIBRERÍA GRAPAS S.A.C.,"Ate, Lima",,,3,Contrato por Necesidades del Mercado,Parcial,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial--trabajo-de-campo-movistar-lima-sueldo-s2580-planilla-completa-y-viaticos-comisiones-altas-incentivos-beneficios-en-san-juan-de-miraflores-DF7A85F1CD754B8961373E686DCF3405,Asesor Comercial  / Trabajo de campo / Movistar / Lima,J.S.MARKET SOLUTIONS S.A.C.,"San Juan De Miraflores, Lima",2570.0,1.0,3,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-migracion-9am-a-6pm-sede-lima-centro-planilla-completa-en-lima-00EB2A6E57CC6D3861373E686DCF3405,Asesor de Ventas Migración/ 9AM a 6PM/ Sede Lima Centro,"4,1Covisian Perú","Lima, Lima",1130.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gestiona-en-casa-asesor-portabilidad-call-center-descansa-domingo-comisiones-ilimitadas-pagos-quincenales-y-puntuales-en-miraflores-F59272CEDF458B2161373E686DCF3405,Gestiona en Casa! Asesor Portabilidad Call Center / Descansa Domingo / Comisiones Ilimitadas,A365,"Miraflores, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Remoto
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-comercial-call-center-ventas-callcenter-en-villa-el-salvador-453E2D602B8E1E5061373E686DCF3405,Asesor/a comercial call center,El Pez Gordo Producciones SAC,"Villa El Salvador, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-en-el-bbva-cajero-asesor-bancario-con-o-sin-experiencia-ate-la-molina-surco-sueldo-bonos-movilidad-alimentacion-utilidades-en-la-molina-627B53FC4D68F58061373E686DCF3405,"Trabaja en el BBVA! Cajero/ Asesor Bancario con o Sin experiencia/ Ate, la molina, Surco",TRUST CONSULTING,"La Molina, Lima",1300.0,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-cobranzas-telefonicas-con-experencia-win-en-san-isidro-4BF02D35144EF80D61373E686DCF3405,Asesor de Cobranzas Telefónicas con experencia,SALES 365 S.A.C.,"San Isidro, Lima",1400.0,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-atc-call-center-app-de-taxi-back-office-full-tarde-sede-san-isidro-planilla-completa-sueldo-1150-maqueta-300-en-san-isidro-3553AE6EC0B5D98F61373E686DCF3405,Asesor ATC  Call Center /App de Taxi Back Office/ Full tarde/ Sede San Isidro,"4,2Concentrix","San Isidro, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-bancario-importante-tarjeta-con-o-sin-experiencia-planilla-completa-con-todos-los-beneficios-en-lima-5FFDDDCA0A58C7AD61373E686DCF3405,Asesor bancario Importante Tarjeta / Con o sin experiencia,"4,1Covisian Perú","Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-portabilidad-chile-sueldo-fijo-comisiones-planilla-completa-descanso-fijo-beneficios-de-ley-capacitaciones-pagadas-centro-de-lima-en-lima-E22DDC2E1586A0AD61373E686DCF3405,Asesor de ventas portabilidad chile /Sueldo fijo + comisiones/ Planilla completa /descanso fijo,"4,1Covisian Perú","Lima, Lima",1500.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-educativo-temporal-por-suplencia-de-maternidad-en-villa-el-salvador-16A4358908303B5C61373E686DCF3405,Asesor Educativo,"4,5Grupo Educa_d","Villa El Salvador, Lima",,2.0,4,Contrato de Suplencia,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-educativo-campus-villa-en-villa-el-salvador-08DCFC99D7E7877E61373E686DCF3405,Asesor Educativo,"4,5Grupo Educa_d","Villa El Salvador, Lima",1500.0,2.0,4,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicas-profesionales-asesor-de-negocios-en-formacion-san-juan-de-lurigancho-en-san-juan-de-lurigancho-6575BE6E688FD2CE61373E686DCF3405,Practicas Profesionales / Asesor de Negocios en Formación San Juan de Lurigancho,"4,2Financiera QAPAQ","San Juan De Lurigancho, Lima",1130.0,,4,Beca/Prácticas,,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-creditossjmchorrillosvmt-disponibilidad-inmediata-en-san-juan-de-miraflores-19B43F19B5478F6061373E686DCF3405,Asesor de creditos/SJM/Chorrillos/VMT,"4,4Coopac Kori","San Juan De Miraflores, Lima",1025.0,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-creditoslurin-disponibilidad-inmediata-en-lurin-DA4E16E7C84A752661373E686DCF3405,Asesor de creditos/Lurin,"4,4Coopac Kori","Lurin, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-creditoslurinves-disponibilidad-inmediata-en-villa-el-salvador-8636DBB00BD0B28161373E686DCF3405,Asesor de creditos/Lurin/VES,"4,4Coopac Kori","Villa El Salvador, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-consultor-sap-santa-anita--lima-en-santa-anita-F480DE8A94B0D88C61373E686DCF3405,Consultor SAP,PESCO PERU SAC,"Santa Anita, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-call-center-scotiabank-ingreso-directo-comisiones-ilimitadas-incentivos-bonos-capacitacion-pagada-y-corta-en-lima-EEC833C8B606161461373E686DCF3405,Asesor call center / Scotiabank / Ingreso directo,"4,3Salesland Pacífico","Lima, Lima",,,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-telemarketing-epg-en-la-molina-7D1B13A099921E4861373E686DCF3405,Asesor de Telemarketing EPG,"4,4Universidad San Ignacio de Loyola","La Molina, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-portabilidad-chile-sueldo-fijo-comisiones-planilla-completa-descanso-fijo-descansa-feriados-y-domingos-en-lima-351A28B3C80557CD61373E686DCF3405,Asesor de ventas portabilidad chile /Sueldo fijo + comisiones/ Planilla completa /descanso fijo,"4,1Covisian Perú","Lima, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-chat-email-turno-madrugada-hasta-s1580-se-paga-bono-nocturno-planilla-completa-planilla-completaproceso-virtual-en-san-borja-E1846E400968C60761373E686DCF3405,Asesor Chat  Email / Turno Madrugada /Hasta S/1580 / Se Paga Bono Nocturno/ Planilla Completa,"4,2Concentrix","San Borja, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-tecnico-comercial-surco-en-lima-E41453A63BDFB6D961373E686DCF3405,Asesor Técnico Comercial (Surco),"4,3Manpower","Lima, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-cobranzas-castigo-call-center-bancos-san-isidro-canaval-y-moreyra-en-san-isidro-C9A0A69858BD3BD561373E686DCF3405,Asesor de Cobranzas Castigo call center Bancos,Martec Estrategia y Soluciones,"San Isidro, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-boutique-asesor-comercial-decoracion-muebles-en-magdalena-del-mar-FD43D05B4A80C35861373E686DCF3405,vendedor boutique,SG PAZART E.I.R.L.,"Magdalena Del Mar, Lima",1500.0,1.0,4,Contrato a Plazo Indeterminado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-atencion-al-cliente-no-call-center-administrativo-comercial-trabajo-de-l-v-horario-oficina-en-lima-DD7DD5C32301986161373E686DCF3405,"Asesor comercial, Atencion al cliente (No call center), Administrativo comercial",Equipos Proin S.A.C,"Lima, Lima",1300.0,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-buscamos-asesor-de-ventas-productos-diners--capacitacion-de-3-dias-presencial-lince-planilla-completa-en-lince-A4CF9FF8E7672C3761373E686DCF3405,Buscamos Asesor de ventas Productos Diners  / Capacitación de 3 días,Eurofirms Perú,"Lince, Lima",1130.0,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-venta-de-seguros-bbva-capa-corta-y-pagada-sabado-hasta-1pm-descanso-fijo-domingo-linea-de-carrera-en-ate-2CF20473E019C5FD61373E686DCF3405,asesor venta de seguros BBVA /capa corta y pagada / sabado hasta 1pm,"4,3Atento Perú","Ate, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-de-atencion-al-cliente-medio-turno-en-ate-CA79E9372760DE7961373E686DCF3405,asesor/a de atención al cliente,LIBRERÍA GRAPAS S.A.C.,"Ate, Lima",,,3,Contrato por Necesidades del Mercado,Parcial,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivo-comercial-clinicas-auna-hibrido-planilla-completa-comisiones-tarjeta-de-alimentos-asesor-comercial-ejecutivo-de-ventas-planilla-completa-en-auna-en-lima-25EB2E8392B4BD1061373E686DCF3405,Ejecutivo Comercial Clínicas AUNA (Híbrido) / Planilla completa + Comisiones + Tarjeta de alimentos,"4,4Grupo AUNA","Lima, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-seguros-convenios-lima-en-lima-5D7C2BB5C11F031F61373E686DCF3405,Asesor de Seguros Convenios,"4,5Rimac Seguros y Reaseguros","Lima, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-migracion-9am-a-6pm-sede-lima-centro-planilla-completa-en-lima-00EB2A6E57CC6D3861373E686DCF3405,Asesor de Ventas Migración/ 9AM a 6PM/ Sede Lima Centro,"4,1Covisian Perú","Lima, Lima",1130.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gestiona-en-casa-asesor-portabilidad-call-center-descansa-domingo-comisiones-ilimitadas-pagos-quincenales-y-puntuales-en-miraflores-F59272CEDF458B2161373E686DCF3405,Gestiona en Casa! Asesor Portabilidad Call Center / Descansa Domingo / Comisiones Ilimitadas,A365,"Miraflores, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Remoto
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-comercial-call-center-ventas-callcenter-en-villa-el-salvador-453E2D602B8E1E5061373E686DCF3405,Asesor/a comercial call center,El Pez Gordo Producciones SAC,"Villa El Salvador, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-en-el-bbva-cajero-asesor-bancario-con-o-sin-experiencia-ate-la-molina-surco-sueldo-bonos-movilidad-alimentacion-utilidades-en-la-molina-627B53FC4D68F58061373E686DCF3405,"Trabaja en el BBVA! Cajero/ Asesor Bancario con o Sin experiencia/ Ate, la molina, Surco",TRUST CONSULTING,"La Molina, Lima",1300.0,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-cobranzas-telefonicas-con-experencia-win-en-san-isidro-4BF02D35144EF80D61373E686DCF3405,Asesor de Cobranzas Telefónicas con experencia,SALES 365 S.A.C.,"San Isidro, Lima",1400.0,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-atc-call-center-app-de-taxi-back-office-full-tarde-sede-san-isidro-planilla-completa-sueldo-1150-maqueta-300-en-san-isidro-3553AE6EC0B5D98F61373E686DCF3405,Asesor ATC  Call Center /App de Taxi Back Office/ Full tarde/ Sede San Isidro,"4,2Concentrix","San Isidro, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-bancario-importante-tarjeta-con-o-sin-experiencia-planilla-completa-con-todos-los-beneficios-en-lima-5FFDDDCA0A58C7AD61373E686DCF3405,Asesor bancario Importante Tarjeta / Con o sin experiencia,"4,1Covisian Perú","Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-portabilidad-chile-sueldo-fijo-comisiones-planilla-completa-descanso-fijo-beneficios-de-ley-capacitaciones-pagadas-centro-de-lima-en-lima-E22DDC2E1586A0AD61373E686DCF3405,Asesor de ventas portabilidad chile /Sueldo fijo + comisiones/ Planilla completa /descanso fijo,"4,1Covisian Perú","Lima, Lima",1500.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-educativo-temporal-por-suplencia-de-maternidad-en-villa-el-salvador-16A4358908303B5C61373E686DCF3405,Asesor Educativo,"4,5Grupo Educa_d","Villa El Salvador, Lima",,2.0,4,Contrato de Suplencia,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-educativo-campus-villa-en-villa-el-salvador-08DCFC99D7E7877E61373E686DCF3405,Asesor Educativo,"4,5Grupo Educa_d","Villa El Salvador, Lima",1500.0,2.0,4,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicas-profesionales-asesor-de-negocios-en-formacion-san-juan-de-lurigancho-en-san-juan-de-lurigancho-6575BE6E688FD2CE61373E686DCF3405,Practicas Profesionales / Asesor de Negocios en Formación San Juan de Lurigancho,"4,2Financiera QAPAQ","San Juan De Lurigancho, Lima",1130.0,,4,Beca/Prácticas,,técnico,Presencial
